Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
02/20/2021,9.4,0.2,0.9,6.1,12.8,10.2,11.7,10.1,6.4,6.3,7.5,9.3,9.3,7.9,4.6,5.1,7.3,13.3,0,0,0,0,0,0.3,1.7,1.6,0.1,0.2,0.1,0.1,0.3,0.1,0,0,0.2,0.6,0.7,1.4,1.9,2.7,4.2,0.9,0.8,0.6,0.3,1.5,0.5,0.7,254.4,5,23.5,33.3,70.9,46.4,39.4,31.6,16.9,9.9,6,129.3,123.3,61.4,8.3,40.1,65.4,15.9,0,0,0,0.1,0.1,0.7,2.7,1.3,2,3,1.1,0.1,2.4,1.3,0,0.2,1.2,2.8,2.3,4.5,5,4.2,3.3,12.8,10.7,4.8,0.5,11.8,4.3,0.8
03/19/2020,3.3,0,0.7,0.2,2.8,4.5,5.6,4.4,4.1,3.8,2.9,2.9,3.7,1.2,2.8,4.2,3.9,1.6,0,0,0,0,0,0.1,0.1,0.4,0,0,0,0,0.1,0,0,0,0.1,0.3,1.1,1.3,1.7,2.8,2.3,0.5,1,0.4,0.5,1.5,0.5,0.1,89,0.7,20.1,1.1,15.7,20.6,19,13.7,10.7,5.9,2.3,39.9,49,9.4,5,33.3,35.3,1.9,0,0,0,0,0.1,0.1,0.1,0.3,0.4,0.3,0,0,0.6,0.1,0,0,0.7,1.1,3.7,4,4.4,4.3,1.9,7.1,13,2.9,0.9,11.6,4.6,0.1
03/24/2020,7.6,0.1,2.1,0.5,6,8.6,11.5,11.6,10.5,12.8,8.4,6.9,8.3,3.8,4.9,12,6.3,4.8,0,0,0,0,0,0.2,0.2,0.5,0,0.1,0,0,0.2,0,0.1,0.1,0.5,1.3,2.5,4,4.5,7.7,6.1,1.8,2.5,1.3,1.4,4.5,0.9,1.2,204.9,1.7,58.1,2.9,33.4,39.3,38.6,36.4,27.7,19.9,6.7,95,109.7,29.4,8.9,93.9,56.7,5.7,0.1,0.1,0,0.1,0.1,0.4,0.3,0.4,0.3,1.4,0.1,0,1.3,0.1,0.1,0.3,2.7,5.7,8.3,12.6,11.7,12,4.9,25.1,33,10.1,2.4,35,8.4,1.4
04/12/2020,19.7,1.1,4.9,2.2,12.8,19.8,26.5,33.3,30.5,30.6,47.9,18.1,20.5,18.5,10.3,25.9,8.9,20.8,0,0,0.1,0.4,1.5,2.2,5.2,11.3,0.9,1.3,0.6,0.6,2.4,0.5,0.2,0.1,0.6,2.1,4.1,8.4,12,16.1,28.4,4.3,5.5,4.1,2.9,9,2.3,2.9,532.7,29.3,132.7,12,70.7,90.6,89.1,104.1,80.3,47.6,38.3,250.6,270.3,143.9,18.6,202.9,80.3,24.9,0,0,0.4,1.4,4.6,5.9,8,9,12.6,16.7,4.6,1.1,19,4.3,0.3,0.6,3.4,9.4,13.9,26.1,31.6,25,22.7,60.3,72,31.9,5.3,70.6,20.7,3.4
03/25/2020,8.7,0.1,2.5,0.5,6.6,9.8,12.8,14.3,11.4,15.1,11.1,7.8,9.6,4.3,5.1,14.2,6.7,6.6,0,0,0,0,0.1,0.2,0.2,0.7,0,0.1,0,0,0.2,0,0.1,0.1,0.6,1.6,2.8,4.7,4.7,9.2,7.7,2.2,2.9,1.4,1.3,5.6,1,1.3,234.1,2.3,68.3,2.9,36.3,44.9,43.1,44.9,29.9,23.4,8.9,107.7,126.3,33.7,9.1,111.1,60.1,7.9,0.1,0.1,0.1,0.1,0.3,0.6,0.3,0.6,0.6,1.7,0.3,0,1.6,0.3,0.1,0.3,3.4,7.4,9.6,14.9,12.3,14.3,6.1,30.3,38,11,2.3,43.7,9.1,1.6
04/13/2020,20.3,1.1,4.6,2.3,13.3,20.4,27.6,35.6,30.3,30.3,47.3,18.6,21.1,20.4,10.6,25.5,8.9,21.3,0,0,0.1,0.6,1.4,2.6,5.1,11.8,1,1.3,0.7,0.8,2.4,0.5,0.2,0.1,0.6,1.7,4,8,10.2,16,29.3,3.9,5.4,3.9,2.7,8.3,2.3,3.1,548.3,30.9,125.6,12.7,73.7,93.1,92.7,111.4,79.6,47.1,37.9,258,279,158.4,19.1,199.7,79.7,25.4,0,0,0.6,1.9,4.3,6.9,7.9,9.4,13.4,17.4,5.7,1.4,19.1,4.3,0.3,0.7,3.4,7.7,13.6,25.1,26.7,24.9,23.4,54,71.1,30.6,4.9,65,20.7,3.7
04/26/2020,34.4,1.6,4,4.8,27.2,33.3,49.8,52.6,49.2,43.6,91.3,32.9,33.7,46,11.4,26.8,12.7,35.5,0,0.1,0.3,0.6,1.2,3.6,6.8,18.4,1.2,2,1.6,1,2.5,1,0.2,0.2,0.7,1.9,3.7,6.3,9.2,11.8,25.7,3.6,4.5,4.8,1.9,5.4,2.1,4.1,931,42.7,108.6,26.1,150.3,152.1,167.6,164.6,129.4,67.7,73,456.6,444.9,357.1,20.4,210.3,114.3,42.4,0,0.6,1.3,2.1,3.9,9.6,10.6,14.7,16.1,26.6,12.6,1.7,19.6,8.6,0.3,0.9,3.9,8.7,12.6,19.6,24.1,18.3,20.6,49.3,59,37.6,3.4,42.6,19,4.9
03/18/2020,2.4,0,0.6,0.1,2.1,3.2,4.2,3.4,3.3,2.3,2.5,2.1,2.8,0.9,2,2.8,3.2,0.7,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.1,0,0,0,0.1,0.2,0.8,0.9,1.5,2.1,2.1,0.4,0.8,0.3,0.5,1.1,0.4,0,65.7,0.4,16,0.4,11.7,14.6,14.1,10.7,8.6,3.6,2,28.4,37.1,6.9,3.6,22.1,28.4,0.9,0,0,0,0,0.1,0.1,0,0.1,0.3,0.1,0,0,0.4,0,0,0,0.6,1,2.6,2.9,4,3.3,1.7,5.4,10.6,2.3,0.9,8.9,3.9,0
03/16/2020,1.2,0,0.4,0.1,1.1,1.7,2,1.7,1.4,1.3,1.1,1,1.4,0.4,1.2,1.1,1.7,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.5,1,1.1,0.9,0.3,0.4,0.2,0.2,0.7,0.3,0.1,32.1,0.1,9.9,0.3,5.9,7.6,6.6,5.4,3.6,2,0.9,13.3,18.9,3.4,2.1,8.4,15.6,0.3,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.4,0.6,2.1,1.7,2.6,1.7,0.7,4.1,5.7,1.3,0.4,5.6,2.4,0.1
03/17/2020,1.6,0,0.5,0,1.4,2.2,2.6,2.5,2.4,1.3,1.6,1.3,2,0.6,1.4,1.7,2.3,0.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.7,1.2,1.4,1.3,0.3,0.6,0.2,0.2,0.9,0.3,0,44.3,0.3,12.3,0.1,7.7,10.1,8.9,7.9,6.3,2,1.3,17.4,26.7,4.4,2.4,13.7,20.3,0.4,0,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0.3,0,0,0,0.6,0.7,2.4,2.3,3.1,2.1,1,4.7,7.6,1.7,0.4,7.1,3,0
03/30/2020,13.2,0.3,4.4,0.5,8.5,14.2,19.7,23.4,18.6,22.4,24.5,12.4,14,8,5.7,22.5,7.7,10.6,0,0,0.1,0.1,0.5,0.7,1.5,1.6,0.1,0.4,0.2,0.3,0.6,0.1,0,0.1,1,2.2,5.1,8.2,8.6,14.7,18.4,4,4.8,2.4,1.2,10.2,1.5,2.5,357.7,7.6,118.9,3,46.9,64.7,66.4,73.3,49,34.9,19.6,171.7,185.1,62.1,10.3,176.6,69.7,12.7,0,0.1,0.3,0.4,1.4,1.7,2.3,1.3,2,5.6,1.4,0.6,4.4,1.1,0,0.4,5.4,10.1,17,25.7,22.6,22.9,14.7,55.3,63.6,18.9,2.1,80.1,13.6,3
05/08/2020,32.9,1.8,3.7,8.1,31.1,36.9,54,49.1,36.5,28.4,38.2,31.5,33,53.5,7.9,17.7,8.7,31.8,0,0.1,0.2,0.4,1.5,4.6,8,20.4,1.5,2.1,2,1.4,2.3,1.2,0.2,0.3,1,1.8,3.6,5.3,8,11.6,20.9,3.2,4.2,4.8,1.5,4.9,1.7,3,890.3,48,99.4,44.4,171.7,168.3,181.6,153.6,96,44.1,30.6,436.4,435.1,415.3,14.1,138.6,77.9,38,0,0.3,0.7,1.4,4.7,12.1,12.4,16.3,20.7,27.3,15.6,2.6,18.3,11,0.3,1.4,5.4,8.1,12.1,16.6,21,18,16.7,44.3,55,37.4,2.7,38.7,14.9,3.6
05/09/2020,31.9,1.8,3.4,8.3,30.1,36.1,51.6,46.7,35.4,27.3,37.9,30.7,31.7,51.4,7.9,17.3,8.4,31.3,0,0.1,0.1,0.6,1.4,4.2,8,22.1,1.5,2.1,2.3,1.4,2.2,1.2,0.2,0.3,1,1.8,3,4.9,7.4,10.2,19.6,3,3.8,4.5,1.4,4.5,1.6,2.4,862.1,48.4,91.3,45.7,166.3,164.6,173.6,146.1,93.1,42.4,30.3,425.1,418.4,399.3,14.3,136,75.6,37.4,0,0.4,0.6,1.9,4.4,11,12.4,17.7,21.1,27.3,17.7,2.6,17,10.6,0.3,1.4,5.3,8.1,10.1,15.3,19.4,15.9,15.7,41.4,49.6,34.7,2.4,35.1,14.1,2.9
05/10/2020,31,1.8,3.3,8.5,29.1,35.3,51.1,44.9,34,25.8,36.1,29.9,30.8,50,7.9,16.4,8.3,30.3,0,0.1,0.2,0.6,1.3,4.1,7.5,22.1,1.5,2.1,2.2,1.5,2.1,1.1,0.4,0.3,0.9,1.5,3.2,4.4,7.8,10.3,18,2.8,3.7,4.4,1.5,4.3,1.5,2.5,839.3,47.4,88.7,46.7,161,160.9,171.9,140.6,89.3,40.1,28.9,414.7,407.1,388.4,14.1,128.7,75.1,36.1,0,0.4,0.7,2,4.1,10.7,11.7,17.7,20.3,27.1,17.1,2.7,16.7,10.1,0.4,1.4,5,6.9,10.7,13.9,20.4,16,14.4,39.4,48.9,33.9,2.7,34,13.7,3
03/31/2020,14,0.4,4.6,0.7,8.4,15.3,21.4,25.1,19.1,22.9,26.8,13.4,14.4,8.8,6,23.6,7.7,11.7,0,0,0.1,0.3,0.5,0.5,1.9,2.7,0.2,0.5,0.2,0.3,0.8,0.1,0,0.1,1.1,2.3,5.5,8.5,8.8,15,19.8,4.1,5,2.5,1.4,10.6,1.5,2.6,377.6,9.6,124,3.6,46.6,69.9,72,78.4,50.1,35.6,21.4,186.1,190.3,68.4,10.7,185.3,69.4,14,0,0.1,0.3,1,1.6,1.4,3,2.1,2.9,6.7,1.6,0.6,6.3,1.1,0,0.4,5.9,10.3,18.4,26.7,23.1,23.3,15.9,57.4,66.6,19.7,2.6,83.3,13.9,3.1
04/07/2020,16.5,0.8,5.3,0.5,10.6,15.4,23.6,27.7,27.5,26.9,41.8,16.2,16.3,13.6,9.2,24,7.7,15.9,0,0,0.1,0.5,1.1,1.2,4.6,8.2,0.7,0.9,0.5,0.2,2,0.2,0.4,0.1,0.8,2.4,5.1,9,13.5,15.7,27.1,4.8,5.8,3.9,3.5,10.4,2.1,2.4,445.7,22.4,143,2.7,58.9,70.4,79.3,86.7,72.4,41.9,33.4,224.6,215.6,106,16.6,188.1,69.4,19,0,0,0.3,1.7,3.4,3.3,7.1,6.6,10,12.4,3.6,0.4,15.9,2,0.4,0.4,4.4,11.1,17.1,28.3,35.4,24.4,21.7,66.4,76.4,30.6,6.3,81.4,19.3,2.9
04/08/2020,17.8,0.9,5.2,0.7,11.4,16.4,24.4,30.9,29.6,29.5,45.2,17.1,17.8,15,9.3,25.5,8.4,17.7,0,0,0,0.5,1.4,1.3,4.9,8.8,0.7,1.1,0.5,0.3,2.1,0.4,0.4,0.1,0.7,2.4,4.8,8.7,13.1,15.7,27.3,4.6,5.8,4,3.6,9.9,2.1,2.6,480.7,24.1,139.7,3.9,63.1,74.9,82.1,96.9,77.9,45.9,36.1,237.4,235.6,116.3,16.7,199.9,75.3,21.1,0,0,0.1,1.7,4.3,3.4,7.6,7,10.1,14,3.6,0.6,16.3,3.3,0.4,0.4,4.1,10.9,16.1,27.3,34.6,24.4,21.9,63.3,76.1,31,6.4,77.9,19.3,3.1
04/16/2020,21,1.2,4.4,2.9,14.9,21.5,29.4,35.7,29,30,47.2,19.6,21.9,23.8,10.7,23,8.5,23.7,0,0.1,0.2,0.7,1,2.4,5,13.8,0.9,1.5,0.9,1.2,2.3,0.6,0,0.2,0.8,1.6,4,7.4,9,15.5,26.3,3.6,5.2,4.4,2,7.3,2,3.2,567.7,32.1,118,16,82.6,98,99,111.7,76.1,46.6,37.7,272,289.4,185,19.3,180.1,76.6,28.3,0,0.3,1,2.4,3.3,6.4,7.7,11,12.9,19.3,6.9,2.1,18,5.1,0,0.9,4.3,7.3,13.4,23.3,23.7,24.1,21,49.7,68,33.9,3.6,57.4,17.9,3.9
04/09/2020,18.5,0.9,5.1,0.9,12,17.4,25.2,32.6,30.5,29.5,45.5,17.6,18.8,16.6,10.2,25.2,8.8,19,0,0,0,0.5,1.4,1.6,4.7,9.8,0.8,1.1,0.5,0.2,2.2,0.4,0.4,0.1,0.7,2.3,4.5,9,12.8,15.7,27.3,4.5,5.6,3.9,3.7,9.6,2.3,2.5,500.4,25.6,137.6,4.9,66.6,79.6,84.9,102.1,80.1,45.9,36.4,244.1,248,128.7,18.4,197.4,79,22.7,0,0,0.1,1.6,4.4,4.3,7.3,7.9,11.3,14.3,4,0.4,17,3.7,0.4,0.4,3.7,10.3,15,28.3,33.6,24.4,21.9,62.9,74.3,30.4,6.7,75.1,20.3,3
04/14/2020,20.8,1.2,4.5,2.7,13.8,20.8,28.7,37.4,30.1,30.1,47,19.2,21.7,21.6,11.4,25.4,9,22.2,0,0,0.2,0.6,1.3,2.7,5.1,13,1,1.4,0.8,1,2.4,0.6,0,0.2,0.7,1.7,4.2,7.9,9.2,15.2,27.7,3.7,5.2,4.1,2.5,7.8,2.1,3.1,563.7,32.1,121,14.7,76.6,95.1,96.6,117.1,79.3,46.7,37.6,266.6,286.7,168,20.4,199.3,80.6,26.6,0,0.1,0.9,1.9,4,7,7.9,10.4,13.4,18.7,6,1.7,18.7,5.7,0,1,3.7,7.9,14,24.6,24.1,23.6,22.1,51.6,69,31.7,4.4,60.9,19.3,3.7
03/14/2020,0.6,0,0.2,0.1,0.6,0.8,0.8,0.8,0.7,0.7,0.5,0.5,0.7,0.2,0.5,0.4,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.7,0.9,0.9,0.2,0.2,0.1,0.1,0.4,0.2,0.2,16.4,0,6.4,0.6,3.4,3.6,2.9,2.6,1.9,1.1,0.4,6.7,9.7,1.9,0.9,3.3,9.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.7,1.1,1.7,1.4,0.7,3.3,3.1,1,0.1,3.3,1.7,0.3
03/15/2020,0.8,0,0.3,0.1,0.7,1,1.2,1.2,1,1,1.1,0.6,1,0.3,0.8,0.6,1.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.4,0.9,1.1,0.7,0.3,0.3,0.2,0.2,0.5,0.2,0.2,21.7,0,8.3,0.6,3.9,4.6,4,3.7,2.6,1.6,0.9,8.4,13.3,2.6,1.4,5,11.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,1.4,1.3,2.3,1.7,0.6,3.7,4.6,1.3,0.4,4.1,2.1,0.3
04/01/2020,14.4,0.5,4.8,0.7,8.6,15.2,22,25.2,22.2,23.4,28.4,14.1,14.5,9.7,6.7,24.3,7.3,11.5,0,0,0.1,0.3,0.5,0.9,2.5,3.8,0.3,0.6,0.2,0.4,1.1,0.1,0,0.1,1,2.2,5.8,9.1,10.2,15,21.1,4.4,5.3,2.9,1.6,10.9,1.7,2.9,390.9,12.3,131.1,3.7,47.3,69.6,74.1,78.7,58.4,36.3,22.7,195.9,191.6,75.6,12,190.4,66,13.7,0,0.1,0.3,1.1,1.6,2.3,3.9,3,4.1,8.1,1.9,0.7,8.6,1,0,0.6,5.6,10.1,19.4,28.6,26.7,23.3,16.9,61.1,70,22.3,2.9,85.4,15.1,3.4
04/15/2020,20.4,1.2,4.4,2.9,14,21.1,28.8,36,27.8,28,46.1,19,21.5,22.7,11.4,23.1,8.4,23.8,0,0.1,0.2,0.6,1,2.5,4.7,13.6,0.9,1.4,0.9,1,2.3,0.6,0,0.2,0.8,1.7,4.2,7.6,9,15.4,25.7,3.7,5.1,4.2,2.1,7.5,2.1,3,552.9,31.4,119.3,16.1,77.4,96.3,96.9,112.7,73.1,43.4,36.9,263,283.6,176.4,20.6,181.3,75.3,28.4,0,0.3,1,2.1,3.3,6.6,7.3,10.9,12.7,18.7,6.9,1.9,17.7,5,0,1,4.4,7.7,14.1,23.9,23.7,23.9,20.6,51.6,67.4,32.9,3.9,58.7,19,3.6
04/02/2020,14.6,0.5,5,0.7,8.4,15.1,22.3,25,22.5,23.7,32.7,14.4,14.4,9.9,6.7,24.8,6.8,12.1,0,0,0.1,0.4,0.6,0.9,3,4.3,0.4,0.7,0.3,0.5,1.2,0.1,0,0.1,1,2.3,6,9.2,10.5,14.8,22.9,4.5,5.5,3,1.7,11.1,1.7,3.2,394.4,14.1,135,3.7,46.4,68.9,75.1,78.1,59.1,36.9,26.1,200,190.7,76.9,12,194.6,61.3,14.4,0,0.1,0.3,1.3,1.9,2.4,4.7,3.4,4.9,9.3,2.1,0.9,9.7,1.3,0,0.7,5.7,10.7,20.1,28.9,27.6,23,18.3,62.3,72.7,23.4,3,87.4,15.3,3.9
04/03/2020,14.9,0.6,5,0.6,9.1,15.2,22,24.6,24.1,24.8,34.1,14.9,14.7,10.7,7.9,24.4,7,12.7,0,0,0.1,0.4,0.6,1,3.3,5.9,0.4,0.8,0.3,0.5,1.5,0.1,0,0.1,1.1,2.3,5.8,8.6,10.6,15.7,23.4,4.5,5.5,3.3,1.5,10.8,1.8,3,403.1,16.4,135,3.4,50.4,69.3,73.9,76.9,63.4,38.6,27.3,206,193.6,83.4,14.1,191,62.7,15.1,0,0.1,0.4,1.4,2,2.6,5.1,4.7,6.1,10.3,2.3,0.9,11.9,1.3,0,0.7,6.1,10.6,19.6,26.9,28,24.4,18.7,61.7,73.1,25.6,2.7,85,15.9,3.6
04/04/2020,15.3,0.7,5.1,0.6,9.3,14.7,23,25.7,25.5,25.3,35.2,15,15.4,11.3,8.6,24.5,7,13.6,0,0,0.1,0.6,0.7,1.2,3.6,7,0.6,0.8,0.3,0.5,1.7,0.2,0.1,0.1,1.1,2.3,5.8,8.6,11.6,15.8,23.8,4.4,5.7,3.5,2.1,10.7,1.8,2.8,414.3,19,137.6,3.4,51.4,67,77.4,80.6,67,39.3,28.1,208.1,202.7,88,15.4,192.4,63,16.3,0,0.1,0.4,1.9,2.3,3.1,5.6,5.6,7.9,11.1,2.6,0.9,13.6,1.7,0.1,0.6,5.9,10.6,19.4,27,30.6,24.6,19,61.6,75.9,27.4,3.9,84.1,16.3,3.3
04/06/2020,16.1,0.8,5.2,0.6,10,15.3,23.7,28.1,26.9,25.6,37.3,15.9,16,12.6,9.3,24.3,7.6,14.9,0,0,0.1,0.6,0.9,1,4.2,8.4,0.7,0.9,0.4,0.2,2,0.2,0.1,0.1,0.9,2.5,5.6,9,12.5,14.9,24.5,4.6,5.7,3.8,3.2,10.3,1.9,2.4,436.3,21.3,139.6,3.1,55.1,70,79.7,87.9,70.9,39.7,29.9,219.9,211.4,97.7,16.7,190.6,68.3,17.9,0,0,0.3,2.1,2.9,2.7,6.6,6.7,9.3,12,3,0.4,15.6,2,0.1,0.6,4.7,11.4,18.9,28.3,33,23.1,19.6,64.4,75,29.7,5.7,81,17.1,2.9
07/16/2020,9.6,0.1,0.7,4.9,14.8,11.5,11.1,8.5,6.8,7.1,7,10.1,9,11.3,2.4,9,5.4,8.1,0,0.1,0,0,0.2,0.3,0.6,1.4,0.1,0.2,0.1,0.1,0.2,0.1,0,0.1,0.7,0.5,0.5,0.9,1.1,2.9,1.8,0.8,0.7,0.7,0.4,1.3,0.3,0.4,260,3.9,19.7,27.1,82,52.3,37.4,26.6,18,11,5.6,140.3,118.9,88,4.3,70.3,48.3,9.7,0,0.3,0,0,0.7,0.9,0.9,1.1,1.4,2.4,1,0.1,1.7,0.9,0,0.4,3.7,2.3,1.6,2.9,3,4.4,1.4,10.4,9.3,5.6,0.7,10,3,0.4
04/17/2020,22.1,1.2,4.3,2.8,16.2,22.2,31.3,37.3,30.8,30.6,49.8,21,22.7,26,10.5,22.8,9.1,25.9,0,0.1,0.2,0.7,1.1,2.7,5.3,14.1,1,1.5,1,1.2,2.2,0.7,0,0.2,0.7,1.7,3.6,7.9,8.7,15.3,23.9,3.6,5,4.3,2.1,7,2,3.2,596.9,33.7,115.7,15.1,89.6,101.4,105.4,116.9,81,47.6,39.9,290.7,299.4,201.9,18.9,178.9,82.3,31,0,0.3,1,2.3,3.6,7,8.3,11.3,13.3,20.4,8,2.1,17.3,6.3,0,1.3,4,7.9,12.1,24.7,22.9,23.7,19.1,49.3,66.1,33.1,3.9,55.3,17.6,3.9
04/21/2020,26.1,1.3,4.4,2.8,20.7,26.8,38.3,41.1,37.2,33.4,57.3,24.4,27.3,33.7,10.9,25,9.9,28.3,0,0.1,0.1,0.7,1.1,2.5,5.9,17.1,1,1.7,1.3,1.5,2.1,0.7,0.4,0.2,1,1.8,3.8,7.9,9.4,14.7,23.8,3.5,5.3,5.2,1.9,6.6,1.9,3.5,705.3,36.1,118.7,15.4,114.4,122.3,128.9,128.6,97.9,51.9,45.9,338.4,360.4,261.9,19.6,196,89.1,33.9,0,0.3,0.4,2.4,3.6,6.6,9.1,13.7,13.6,22.6,10.4,2.7,16.6,6,0.4,1.1,5.3,8.4,12.7,24.6,24.7,22.9,19,49.1,69.4,40,3.4,51.6,17.3,4.1
03/20/2020,3.9,0,0.9,0.3,3.3,4.8,6.8,5.5,5.3,5.2,3.6,3.5,4.4,1.5,3.1,5.6,4.2,1.9,0,0,0,0,0,0.1,0.1,0.4,0,0,0,0,0.1,0,0,0,0.2,0.3,1.4,1.7,2.2,3.2,2.5,0.7,1.2,0.5,0.6,1.9,0.5,0.2,106.6,0.7,25,1.4,18.4,21.9,22.9,17.3,13.9,8,2.9,49,57.4,11.7,5.6,43.9,38.1,2.3,0,0,0,0,0.1,0.1,0.1,0.3,0.4,0.3,0,0,0.6,0.1,0,0,1.1,1.3,4.6,5.3,5.7,5,2,9.3,15.7,3.7,1,15.1,4.7,0.3
03/21/2020,4.4,0,1.1,0.3,3.6,5.5,7.3,6.5,6,6.1,4.3,3.9,5,1.9,3.4,6.5,4.4,2.3,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0.1,0,0,0,0.3,0.4,1.6,2.2,2.6,3.9,2.7,0.8,1.5,0.6,0.8,2.3,0.6,0.2,120,1,30.7,1.4,19.7,25.1,24.7,20.4,15.7,9.4,3.4,54,65.9,15,6.1,51.1,39.4,2.7,0,0,0,0,0.1,0.3,0.1,0.4,0.4,0.6,0,0,0.9,0.1,0,0,1.6,1.9,5.4,7,6.7,6,2.1,11,19.7,5,1.4,18.1,5.6,0.3
03/22/2020,5.1,0,1.3,0.4,4.1,6.1,8.3,7.9,7,7,4.8,4.5,5.7,2.2,3.6,7.8,4.9,2.8,0,0,0,0,0.1,0.1,0.1,0.5,0,0.1,0,0,0.1,0,0.1,0,0.4,0.5,1.8,2.6,2.9,4.3,3.2,1,1.6,0.8,1,2.8,0.6,0.5,138.3,1.3,35.9,2.3,22.6,27.9,27.9,24.6,18.4,10.9,3.9,62.9,75.3,17.3,6.4,61.3,44.3,3.3,0,0,0,0.1,0.3,0.3,0.1,0.4,0.4,0.9,0,0,1,0.1,0.1,0,2.1,2.4,6.1,8.3,7.6,6.7,2.6,14.1,21.7,5.9,1.7,21.7,5.7,0.6
03/23/2020,6.2,0.1,1.7,0.5,4.9,7.2,9.8,9.9,8.3,9.8,6.6,5.6,6.9,2.8,4.1,9.8,5.6,4.1,0,0,0,0,0.1,0.1,0.2,0.5,0,0.1,0,0,0.2,0,0.1,0,0.5,1,2,3.2,3.6,6.3,4.6,1.4,2.1,1,1.4,3.6,0.8,1,168.6,1.6,47.1,2.7,27.1,32.7,32.9,30.9,21.7,15.3,5.3,77.7,90.7,21.4,7.4,77,50.4,4.9,0.1,0.1,0,0.1,0.3,0.1,0.3,0.4,0.3,1.3,0,0,1.3,0.1,0.1,0.1,2.6,4.4,6.9,10.1,9.6,9.7,3.7,19.9,27.3,7.7,2.4,28.6,6.9,1.1
