Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60707,12/23/2020,15,71,15,71,0.002,0,0,0,43093,POINT (-87.808283 41.921777),60707-20201223
Unknown,01/22/2021,42,666,40,580,0,2,86,0,0,,Unknown-20210122
60607,12/21/2020,143,684,143,684,0.023,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201221
60617,12/29/2020,49,291,49,291,0.003,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201229
60608,12/31/2020,67,912,67,912,0.011,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201231
60646,01/18/2021,48,1354,34,1028,0.036,14,326,0.011,28569,POINT (-87.761826 41.993931),60646-20210118
60651,12/17/2020,5,5,5,5,0,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201217
60621,01/01/2021,0,179,0,179,0.006,0,0,0,28018,POINT (-87.638812 41.776931),60621-20210101
60602,01/24/2021,1,207,1,163,0.142,0,44,0.038,1145,POINT (-87.628309 41.883136),60602-20210124
60643,01/22/2021,199,2322,185,1915,0.039,14,407,0.008,48887,POINT (-87.662381 41.700445),60643-20210122
60707,01/05/2021,11,144,11,143,0.003,0,1,0,43093,POINT (-87.808283 41.921777),60707-20210105
